baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,y
87.08602082,7.782806111,1.189710781,6.541763118,6.08E-11,3.87E-10,0
1274.452529,1.629462848,0.406839308,4.005175548,6.20E-05,0.000172781,0
240.1005183,5.362038759,0.400324276,13.39423832,6.53E-41,4.19E-39,0
258.6247711,2.049125658,0.282025074,7.265757016,3.71E-13,3.09E-12,0
6.105513076,-5.780649447,0.568147535,-10.17455694,2.58E-24,5.89E-23,0
85.73841019,-8.346768884,0.393787493,-21.1961249,1.04E-99,7.38E-97,0
434.3828396,-2.92060891,0.78244636,-3.732663423,0.000189466,0.000486805,0
11.59241682,-1.884907353,0.439278037,-4.290920999,1.78E-05,5.40E-05,0
337.3761403,1.366367035,0.321994102,4.243453616,2.20E-05,6.58E-05,0
30.18455655,20.78394702,3.043350019,6.829298925,8.53E-12,6.06E-11,0
84.35382628,9.226044901,1.096979013,8.410411494,4.09E-17,5.19E-16,0
5.192915906,2.870092103,0.969991926,2.958882469,0.003087568,0.006346192,0
1340.44609,1.149393286,0.154802218,7.424914863,1.13E-13,1.00E-12,0
266.404921,-3.258555779,0.729266383,-4.468265444,7.89E-06,2.53E-05,0
24.4495417,7.069664148,0.974410501,7.25532426,4.01E-13,3.33E-12,0
1089.330267,3.812321701,0.357806729,10.65469536,1.66E-26,4.43E-25,0
1185.716349,0.862617127,0.143973344,5.991505826,2.08E-09,1.09E-08,0
38.30653699,-2.319307016,0.538902039,-4.303763672,1.68E-05,5.12E-05,0
7.022613981,2.132963873,0.665052087,3.207213263,0.001340276,0.002951611,0
15.67377492,3.635043128,0.643543661,5.648479425,1.62E-08,7.62E-08,0
1183.451458,0.972207906,0.412590904,2.356348372,0.0184556,0.032242824,0
39.62183888,-3.372679486,0.706786798,-4.771848452,1.83E-06,6.47E-06,0
25.45539986,-2.869259334,0.418153387,-6.861738832,6.80E-12,4.89E-11,0
25.17535671,1.013614996,0.430221678,2.356029571,0.018471447,0.03226752,0
6.096650327,-2.680216988,0.500183229,-5.358470322,8.39E-08,3.59E-07,0
6788.360822,1.59871947,0.330717166,4.834098845,1.34E-06,4.83E-06,0
7.607107275,2.138224723,0.810489369,2.63818972,0.008334994,0.015703561,0
15.03967759,-2.187795395,0.8305143,-2.634265772,0.008431946,0.015872368,0
1094.487786,1.207176661,0.272064796,4.43709249,9.12E-06,2.90E-05,0
449.6140377,1.70088878,0.366373822,4.642495392,3.44E-06,1.17E-05,0
12.59180921,-4.475386611,0.59295298,-7.547624785,4.43E-14,4.12E-13,0
1058.810222,1.060225962,0.197838308,5.359052925,8.37E-08,3.58E-07,0
1115.763482,2.126245739,0.27172381,7.825025484,5.08E-15,5.22E-14,0
2.615299014,4.19228576,1.620179855,2.587543443,0.009666301,0.017963203,0
1720.69976,1.243392207,0.347652099,3.576541636,0.00034817,0.000853039,0
42.07673652,0.997096891,0.299134425,3.333273625,0.000858305,0.001962352,0
2478.918148,6.068041255,0.370111643,16.39516446,2.07E-60,3.30E-58,0
76.78219466,7.615576412,1.223049806,6.226709964,4.76E-10,2.72E-09,0
6.744937669,-2.3017778,0.34900435,-6.595269664,4.24E-11,2.76E-10,0
139.9080658,-3.454568331,0.255831958,-13.50327129,1.50E-41,9.83E-40,0
43.21474394,-3.126614965,0.356149026,-8.778951327,1.65E-18,2.38E-17,0
176.6526048,0.844436171,0.167168672,5.051402033,4.39E-07,1.70E-06,0
18.45692682,5.010407762,0.87317657,5.738138123,9.57E-09,4.63E-08,0
12.11457135,1.991373672,0.793326942,2.510155105,0.012067814,0.02196376,0
323.9890171,2.762158839,0.301905308,9.149090002,5.74E-20,9.31E-19,0
26.25315665,4.614323666,0.789339996,5.845799893,5.04E-09,2.53E-08,0
642.7211848,2.135813714,0.25553747,8.358123435,6.37E-17,7.97E-16,0
2341.594194,3.260451509,0.401662419,8.117392506,4.76E-16,5.47E-15,0
236.7130636,1.773536835,0.272009511,6.520128016,7.02E-11,4.43E-10,0
169.4674312,-1.51281461,0.391603045,-3.863132905,0.000111942,0.000299234,0
1437.287579,0.806453445,0.180128818,4.477092855,7.57E-06,2.44E-05,0
446.5578103,1.932783959,0.131854303,14.65848226,1.19E-48,1.10E-46,0
99.55667581,-1.811817589,0.635950005,-2.848993749,0.004385774,0.008746282,0
100.0076279,-3.461711131,0.299386951,-11.56266537,6.37E-31,2.32E-29,0
1835.733366,1.222533948,0.236443935,5.170502473,2.33E-07,9.39E-07,0
196.2731231,-1.752883189,0.174710389,-10.03307929,1.09E-23,2.38E-22,0
3.194723398,-5.736829928,0.586001443,-9.789788056,1.25E-22,2.50E-21,0
2.625264507,-4.802643456,0.777964429,-6.173345823,6.69E-10,3.74E-09,0
3.13455202,-5.36420418,1.564931321,-3.42775693,0.00060859,0.00142874,0
233.7808497,1.052028282,0.194238338,5.416172188,6.09E-08,2.65E-07,0
12.85959938,-2.41082253,1.073713871,-2.245311898,0.024748117,0.042022015,0
28.6964568,-3.955724908,0.602357763,-6.567068856,5.13E-11,3.30E-10,0
251.0857233,1.892608409,0.54095339,3.498653385,0.000467614,0.001119727,0
11.92676414,-2.025401638,0.613391653,-3.301971307,0.000960079,0.002175137,0
1210.573467,2.098046359,0.310458525,6.757895797,1.40E-11,9.69E-11,0
3209.67757,1.449279657,0.494061692,2.933398159,0.003352736,0.006841647,0
136.4744524,0.995366888,0.18781119,5.299827375,1.16E-07,4.86E-07,0
10.77689821,-6.68253287,0.595288239,-11.22570956,3.05E-29,9.97E-28,0
66.39111042,0.905914905,0.209159831,4.331208822,1.48E-05,4.56E-05,0
128.5838784,2.818576277,0.329848762,8.545056404,1.28E-17,1.71E-16,0
14.45370331,-5.615484147,0.647809844,-8.66841435,4.38E-18,6.12E-17,0
1572.899863,1.990351804,0.336946239,5.907030781,3.48E-09,1.78E-08,0
152.1789121,2.900951303,0.301658809,9.616663646,6.80E-22,1.28E-20,0
1910.175246,1.309324615,0.274479591,4.77020754,1.84E-06,6.52E-06,0
13.31667958,3.922241344,1.301008901,3.014769032,0.00257175,0.00537142,0
1102.450011,1.510525011,0.158510901,9.529470854,1.58E-21,2.92E-20,0
348.7981088,1.04052653,0.172130142,6.04499897,1.49E-09,8.00E-09,0
25.15741468,1.864664957,0.331762557,5.620480428,1.90E-08,8.89E-08,0
21.08048376,-1.453729698,0.533514548,-2.724817354,0.006433707,0.012401665,0
64.21500932,6.88387232,1.122659966,6.131751845,8.69E-10,4.80E-09,0
24.75697645,-2.435433732,0.586094943,-4.15535701,3.25E-05,9.46E-05,0
23.35710165,-3.423133497,0.581113292,-5.890647388,3.85E-09,1.96E-08,0
9.275236527,-2.311348895,0.485789653,-4.75792121,1.96E-06,6.90E-06,0
28.75492391,1.701231113,0.489560114,3.475019846,0.000510816,0.001214926,0
323.018522,-1.847368609,0.252512156,-7.315959106,2.56E-13,2.18E-12,0
13.38883551,-1.746574738,0.488091274,-3.578377305,0.000345734,0.000847346,0
1000.133288,-1.535786601,0.164489309,-9.336695562,9.94E-21,1.71E-19,0
230.9171551,2.785361644,0.824303413,3.379049024,0.00072737,0.00168381,0
425.139839,-4.256590846,0.459215973,-9.269256948,1.87E-20,3.16E-19,0
789.2118196,0.89026464,0.232717798,3.82551162,0.000130501,0.00034474,0
56.48354413,3.032315466,0.591374258,5.127574334,2.93E-07,1.17E-06,0
31.59248335,-5.213984837,0.693756335,-7.515585192,5.67E-14,5.20E-13,0
469.8660371,0.985571486,0.288812834,3.412492,0.000643718,0.001504654,0
471.8424501,-1.422671362,0.372070394,-3.823661825,0.000131484,0.000347095,0
1198.010426,1.463488528,0.289076919,5.062626702,4.14E-07,1.61E-06,0
25.79116316,-2.160658982,0.504596474,-4.281954178,1.85E-05,5.60E-05,0
53.09375338,-2.840109734,0.6195215,-4.584360246,4.55E-06,1.52E-05,0
6.541463523,5.146136845,1.108210973,4.643643648,3.42E-06,1.16E-05,0
2.461554106,-3.399065449,0.75187079,-4.520810619,6.16E-06,2.01E-05,0
297.7899257,0.964013107,0.301184863,3.200735578,0.001370773,0.003013144,0
40.11137628,3.860519662,0.527058345,7.32465333,2.40E-13,2.05E-12,0
2528.928177,2.284136004,0.247865497,9.215223725,3.11E-20,5.16E-19,0
71.09177835,1.006783342,0.253426047,3.972690869,7.11E-05,0.000195963,0
300.5685385,1.755328502,0.335342394,5.234436598,1.65E-07,6.80E-07,0
423.8973235,4.035608711,0.465271924,8.6736562,4.18E-18,5.85E-17,0
